Probability,Account Name,Engagement Name,Created Date,Schedule Month,Region,Schedule Amount,Intacct Project ID,Project Code,Engagement Launch Date,Primary Partner,Fee,Engagement ID,Expense Budget,Engagement End Date,Office,Industry,_BATCH_ID_,_BATCH_LAST_RUN_
100%,McDonald's,McDonald's - Vision for Global Impact: Phase 3,2021-12-10,2022-03-01,US,436587.0,MCD2201,MCD2201,2022-01-03,,1250000.0,0063Z00000rAAL8,,2022-03-31,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Merative,Merative - Portfolio and Values,2022-10-23,2022-11-01,US,92277.0,MRT2201,MRT2201,2022-11-14,,250000.0,0063Z00000u4yhn,,2022-12-20,San Francisco,Healthcare,109.0,2025-07-01 10:12:25
100%,Merative,Merative - Portfolio and Values,2022-10-23,2022-12-01,US,157723.0,MRT2201,MRT2201,2022-11-14,,250000.0,0063Z00000u4yhn,,2022-12-20,San Francisco,Healthcare,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phase 1,2021-05-27,2021-07-01,West,106667.0,MRI2101,MRI2101,2021-07-19,,160000.0,0063Z00000oxMHQ,,2021-08-06,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phase 1,2021-05-27,2021-08-01,West,53333.0,MRI2101,MRI2101,2021-07-19,,160000.0,0063Z00000oxMHQ,,2021-08-06,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phase 2,2021-09-09,2021-08-01,West,299607.0,MRI2101,MRI2101,2021-08-09,,405400.0,0063Z00000qVYuf,,2021-09-07,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phase 2,2021-09-09,2021-09-01,West,27563.0,MRI2101,MRI2101,2021-08-09,,405400.0,0063Z00000qVYuf,,2021-09-07,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phase 2,2021-09-09,2021-09-01,West,78230.0,MRI2101,MRI2101,2021-08-09,,405400.0,0063Z00000qVYuf,,2021-09-07,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phase 3,2021-07-12,2021-09-01,West,325000.0,MRI2101,MRI2101,2021-09-08,,325000.0,0063Z00000pgoIl,,2021-09-30,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phase 4,2021-09-29,2021-10-01,West,0.0,MRI2101,MRI2101,2021-10-01,,174450.0,0063Z00000qX397,,2021-11-05,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phase 4,2021-09-29,2021-10-01,West,154893.0,MRI2101,MRI2101,2021-10-01,,174450.0,0063Z00000qX397,,2021-11-05,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phase 4,2021-09-29,2021-10-01,West,0.0,MRI2101,MRI2101,2021-10-01,,174450.0,0063Z00000qX397,,2021-11-05,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phase 4,2021-09-29,2021-11-01,West,19557.0,MRI2101,MRI2101,2021-10-01,,174450.0,0063Z00000qX397,,2021-11-05,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phases 3–4 Extension,2021-09-22,2021-10-01,Japan,83030.0,MRI2101,MRI2101,2021-10-18,,330000.0,0063Z00000qWWvm,,2022-01-14,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phases 3–4 Extension,2021-09-22,2021-11-01,Japan,174226.0,MRI2101,MRI2101,2021-10-18,,330000.0,0063Z00000qWWvm,,2022-01-14,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phases 3–4 Extension,2021-09-22,2021-12-01,Japan,38458.0,MRI2101,MRI2101,2021-10-18,,330000.0,0063Z00000qWWvm,,2022-01-14,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Mercari Inc.,Mercari - Brand Vision: Phases 3–4 Extension,2021-09-22,2022-01-01,Japan,34286.0,MRI2101,MRI2101,2021-10-18,,330000.0,0063Z00000qWWvm,,2022-01-14,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,MetLife,MetLife - Codifying Values & Behaviors,2024-10-18,2024-11-01,US,23957.0,MET2403,MET2403,2024-11-25,,401038.41,006WR00000Apwqb,212,2024-12-20,,Insurance,109.0,2025-07-01 10:12:25
100%,MetLife,MetLife - Codifying Values & Behaviors,2024-10-18,2024-12-01,US,351043.0,MET2403,MET2403,2024-11-25,,401038.41,006WR00000Apwqb,212,2024-12-20,,Insurance,109.0,2025-07-01 10:12:25
100%,MetLife,MetLife - Codifying Values & Behaviors,2024-10-18,2025-03-01,US,26038.41,MET2403,MET2403,2024-11-25,,401038.41,006WR00000Apwqb,212,2024-12-20,,Insurance,109.0,2025-07-01 10:12:25
100%,MetLife,MetLife - HR Vision & Strategy,2024-08-16,2024-09-01,US,413386.0,MET2401,MET2401,2024-09-03,,1293301.67,006WR000006uPI4,19198,2024-11-26,,Insurance,109.0,2025-07-01 10:12:25
100%,MetLife,MetLife - HR Vision & Strategy,2024-08-16,2024-10-01,US,460138.0,MET2401,MET2401,2024-09-03,,1293301.67,006WR000006uPI4,19198,2024-11-26,,Insurance,109.0,2025-07-01 10:12:25
100%,MetLife,MetLife - HR Vision & Strategy,2024-08-16,2024-11-01,US,376476.0,MET2401,MET2401,2024-09-03,,1293301.67,006WR000006uPI4,19198,2024-11-26,,Insurance,109.0,2025-07-01 10:12:25
100%,MetLife,MetLife - HR Vision & Strategy,2024-08-16,2025-03-01,US,43301.67,MET2401,MET2401,2024-09-03,,1293301.67,006WR000006uPI4,19198,2024-11-26,,Insurance,109.0,2025-07-01 10:12:25
100%,MetLife,MetLife - New Frontier Experience Design,2024-10-18,2024-11-01,US,81966.0,MET2402,MET2402,2024-11-14,,374330.32,006WR00000ApP56,3670,2025-01-17,,Insurance,109.0,2025-07-01 10:12:25
100%,MetLife,MetLife - New Frontier Experience Design,2024-10-18,2024-12-01,US,76387.0,MET2402,MET2402,2024-11-14,,374330.32,006WR00000ApP56,3670,2025-01-17,,Insurance,109.0,2025-07-01 10:12:25
100%,MetLife,MetLife - New Frontier Experience Design,2024-10-18,2025-01-01,US,201647.0,MET2402,MET2402,2024-11-14,,374330.32,006WR00000ApP56,3670,2025-01-17,,Insurance,109.0,2025-07-01 10:12:25
100%,MetLife,MetLife - New Frontier Experience Design,2024-10-18,2025-03-01,US,14330.32,MET2402,MET2402,2024-11-14,,374330.32,006WR00000ApP56,3670,2025-01-17,,Insurance,109.0,2025-07-01 10:12:25
,MetLife,MetLife - PARENT - HR Vision & Strategy,2024-11-21,2024-11-01,,0.0,,,,,0.0,006WR00000DTobR,,,,Insurance,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - ABK Culture Audit: Phases 0 & 1,2024-10-07,2024-12-01,US,352405.0,MSF2401,MSF2401,2024-11-04,,784500.0,006WR000009yAtn,115000,2024-12-20,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - ABK Culture Audit: Phases 0 & 1,2024-10-07,2024-12-01,US,317095.0,MSF2401,MSF2401,2024-11-04,,784500.0,006WR000009yAtn,115000,2024-12-20,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - ABK Culture Audit: Phases 0 & 1,2024-10-07,2025-01-01,US,115000.0,MSF2401,MSF2401,2024-11-04,,784500.0,006WR000009yAtn,115000,2024-12-20,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Aspire Manager Coaching Guide,2020-08-13,2020-09-01,East,87550.0,MSF2003,MSF2003,2020-09-08,,87550.0,0063Z00000lA4zd,,2020-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Aspire Manager Coaching Guide: Expansion,2020-09-08,2020-09-01,East,112364.0,MSF2003,MSF2003,,,247200.0,0063Z00000khb3w,,,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Aspire Manager Coaching Guide: Expansion,2020-09-08,2020-10-01,East,134836.0,MSF2003,MSF2003,,,247200.0,0063Z00000khb3w,,,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Aspire Manager Comms for Signature Experiences,2020-12-07,2020-12-01,East,46350.0,MSF2004,MSF2004,2020-12-09,,46350.0,0063Z00000lx5nD,,2020-12-18,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Aspire Phase 3,2020-03-04,2020-03-01,East,180021.0,MSF2001,MSF2001,2020-03-09,,500000.0,0063Z00000jOLe1,,2020-04-30,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Aspire Phase 3,2020-03-04,2020-04-01,East,319979.0,MSF2001,MSF2001,2020-03-09,,500000.0,0063Z00000jOLe1,,2020-04-30,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Aspire Phase 4,2020-05-12,2020-05-01,East,105342.0,MSF2002,MSF2002,2020-05-12,,206000.0,0063Z00000jtJbh,,2020-06-19,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Aspire Phase 4,2020-05-12,2020-06-01,East,100658.0,MSF2002,MSF2002,2020-05-12,,206000.0,0063Z00000jtJbh,,2020-06-19,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Aspire Phase 5,2020-05-12,2020-06-01,East,65000.0,MSF2002,MSF2002,,,65000.0,0063Z00000jtJdg,,,,Technology,109.0,2025-07-01 10:12:25
,Microsoft Corporation,Microsoft Corporation - PARENT - Satya Nadella Top 400 Offsite,2024-12-10,2025-01-01,,0.0,,,,,0.0,006WR00000EsGZC,,,,Technology,109.0,2025-07-01 10:12:25
,Microsoft Corporation,Microsoft - PARENT - ABK Culture Audit,2024-11-14,2024-11-01,,0.0,,,,,0.0,006WR00000Cs6UY,,,,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Satya Nadella Top 400 Offsite: Phase 1,2024-10-07,2025-01-01,US,83529.0,,MSF2501-01,2025-01-16,,250000.0,006WR000009xyUR,0,2025-02-18,New York,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Satya Nadella Top 400 Offsite: Phase 1,2024-10-07,2025-02-01,US,66471.0,,MSF2501-01,2025-01-16,,250000.0,006WR000009xyUR,0,2025-02-18,New York,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Satya Nadella Top 400 Offsite: Phase 1,2024-10-07,2025-03-01,US,100000.0,,MSF2501-01,2025-01-16,,250000.0,006WR000009xyUR,0,2025-02-18,New York,Technology,109.0,2025-07-01 10:12:25
100%,Microsoft Corporation,Microsoft - Satya Nadella Top 400 Offsite: Phase 1,2024-10-07,2025-04-01,US,0.0,,MSF2501-01,2025-01-16,,250000.0,006WR000009xyUR,0,2025-02-18,New York,Technology,109.0,2025-07-01 10:12:25
100%,Miral Asset Management,Miral (Abu Dhabi) - Chairman's Brand Platform,2020-03-20,2020-11-01,Abu Dhabi,36364.0,MIR2004,MIR2004,2020-11-16,,80000.0,0063Z00000jPgdA,,2020-12-16,San Francisco,Real Estate & Construction,109.0,2025-07-01 10:12:25
100%,Miral Asset Management,Miral (Abu Dhabi) - Chairman's Brand Platform,2020-03-20,2020-12-01,Abu Dhabi,43636.0,MIR2004,MIR2004,2020-11-16,,80000.0,0063Z00000jPgdA,,2020-12-16,San Francisco,Real Estate & Construction,109.0,2025-07-01 10:12:25
100%,Miral Asset Management,Miral (Abu Dhabi) - Cordoba: Anniversary Celebration,2020-01-10,2020-02-01,Abu Dhabi,304372.0,MIR2001,MIR2001,2020-01-06,,382000.0,0063Z00000iVnKL,,2020-02-14,San Francisco,Real Estate & Construction,109.0,2025-07-01 10:12:25
100%,Miral Asset Management,Miral (Abu Dhabi) - Cordoba: Anniversary Celebration,2020-01-10,2020-02-01,Abu Dhabi,77628.0,MIR2001,MIR2001,2020-01-06,,382000.0,0063Z00000iVnKL,,2020-02-14,San Francisco,Real Estate & Construction,109.0,2025-07-01 10:12:25
100%,Miral Asset Management,"Miral (Abu Dhabi) - Zayed Award, Marketing, Comms & Event Strategy: Phase 1",2020-07-17,2021-01-01,Abu Dhabi,70000.0,MIR2003,MIR2003,2020-10-05,,70000.0,0063Z00000kJroU,,2020-10-09,San Francisco,Real Estate & Construction,109.0,2025-07-01 10:12:25
100%,MiZa Investments LLC,MiZa Investments (Abu Dhabi) - MiZa Vision Pitch Deck,2023-04-03,2023-12-01,Abu Dhabi,25000.0,MIZ2301,MIZ2301,2023-12-04,,25000.0,0063Z00000wlWN9,,2023-12-19,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,MiZa Investments LLC,MiZa Investments (Abu Dhabi) - Placemaking Narrative,2024-03-25,2024-05-01,Abu Dhabi,9593.0,MIZ2401,MIZ2401,2024-04-01,,20000.0,006WR0000020WMy,0,2024-05-24,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,MiZa Investments LLC,MiZa Investments (Abu Dhabi) - Placemaking Narrative,2024-03-25,2024-05-01,Abu Dhabi,10407.0,MIZ2401,MIZ2401,2024-04-01,,20000.0,006WR0000020WMy,0,2024-05-24,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Ministry of Presidential Affairs,MoPA (Abu Dhabi) - Emirati Hospitality Project,2021-05-27,2021-10-01,Abu Dhabi,63357.0,MPA2102,MPA2102,2021-10-17,,1435000.0,0063Z00000oxLV3,,2022-05-04,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Ministry of Presidential Affairs,MoPA (Abu Dhabi) - Emirati Hospitality Project,2021-05-27,2021-11-01,Abu Dhabi,148198.0,MPA2102,MPA2102,2021-10-17,,1435000.0,0063Z00000oxLV3,,2022-05-04,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Ministry of Presidential Affairs,MoPA (Abu Dhabi) - Emirati Hospitality Project,2021-05-27,2021-12-01,Abu Dhabi,119080.0,MPA2102,MPA2102,2021-10-17,,1435000.0,0063Z00000oxLV3,,2022-05-04,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Ministry of Presidential Affairs,MoPA (Abu Dhabi) - Emirati Hospitality Project,2021-05-27,2022-01-01,Abu Dhabi,248481.0,MPA2102,MPA2102,2021-10-17,,1435000.0,0063Z00000oxLV3,,2022-05-04,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Ministry of Presidential Affairs,MoPA (Abu Dhabi) - Emirati Hospitality Project,2021-05-27,2022-02-01,Abu Dhabi,241275.0,MPA2102,MPA2102,2021-10-17,,1435000.0,0063Z00000oxLV3,,2022-05-04,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Ministry of Presidential Affairs,MoPA (Abu Dhabi) - Emirati Hospitality Project,2021-05-27,2022-03-01,Abu Dhabi,300762.0,MPA2102,MPA2102,2021-10-17,,1435000.0,0063Z00000oxLV3,,2022-05-04,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Ministry of Presidential Affairs,MoPA (Abu Dhabi) - Emirati Hospitality Project,2021-05-27,2022-04-01,Abu Dhabi,274612.0,MPA2102,MPA2102,2021-10-17,,1435000.0,0063Z00000oxLV3,,2022-05-04,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Ministry of Presidential Affairs,MoPA (Abu Dhabi) - Emirati Hospitality Project,2021-05-27,2022-05-01,Abu Dhabi,39235.0,MPA2102,MPA2102,2021-10-17,,1435000.0,0063Z00000oxLV3,,2022-05-04,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Ministry of Presidential Affairs,MoPA (Abu Dhabi) - Emirati Hospitality Project: Phase 1 Extension,2022-02-17,2022-06-01,Abu Dhabi,245000.0,MPA2102,MPA2102,2022-05-16,,245000.0,0063Z00000rq944,,2022-06-24,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Ministry of Presidential Affairs,MOPA (Abu Dhabi) - Zayed Award Strategy: Stage 2,2020-10-15,2021-01-01,Abu Dhabi,321676.0,MPA2101,MPA2101,2021-01-04,,558700.0,0063Z00000ltagD,,2021-02-19,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Ministry of Presidential Affairs,MOPA (Abu Dhabi) - Zayed Award Strategy: Stage 2,2020-10-15,2021-02-01,Abu Dhabi,237024.0,MPA2101,MPA2101,2021-01-04,,558700.0,0063Z00000ltagD,,2021-02-19,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
,"NAACP Legal Defense & Educational, Fund, Inc.","NAACP Legal Defense & Educational, Fund, Inc. - PARENT - Comms Alignment",2025-03-10,2025-03-01,,0.0,,,,,0.0,006WR00000LvJcw,,,,Not For Profit,109.0,2025-07-01 10:12:25
,"NAACP Legal Defense & Educational, Fund, Inc.","NAACP Legal Defense & Educational, Fund, Inc. - PARENT - Strategy Refresh 2025",2024-12-11,2024-12-01,,0.0,,,,,0.0,006WR00000EyRtJ,,,,Not For Profit,109.0,2025-07-01 10:12:25
90%,National Association of Realtors,National Association of Realtors - High Performing Leadership Team,2025-03-18,2025-07-01,US,151830.0,,NAR2501-01,2025-07-21,,472000.0,006WR00000MV5q4,60000,2025-10-07,,Real Estate & Construction,109.0,2025-07-01 10:12:25
90%,National Association of Realtors,National Association of Realtors - High Performing Leadership Team,2025-03-18,2025-08-01,US,234420.0,,NAR2501-01,2025-07-21,,472000.0,006WR00000MV5q4,60000,2025-10-07,,Real Estate & Construction,109.0,2025-07-01 10:12:25
90%,National Association of Realtors,National Association of Realtors - High Performing Leadership Team,2025-03-18,2025-09-01,US,25750.0,,NAR2501-01,2025-07-21,,472000.0,006WR00000MV5q4,60000,2025-10-07,,Real Estate & Construction,109.0,2025-07-01 10:12:25
90%,National Association of Realtors,National Association of Realtors - High Performing Leadership Team,2025-03-18,2025-10-01,US,60000.0,,NAR2501-01,2025-07-21,,472000.0,006WR00000MV5q4,60000,2025-10-07,,Real Estate & Construction,109.0,2025-07-01 10:12:25
,National Association of Realtors,National Association of Realtors - PARENT - High Performing Leadership Team,2025-03-18,2025-03-01,,0.0,,,,,0.0,006WR00000MV5q3,,,,Real Estate & Construction,109.0,2025-07-01 10:12:25
,National Projects Office,National Projects Office - PARENT - Board Engagement,2024-12-10,2024-10-01,,0.0,,,,,0.0,006WR00000EsqO9,,,,Government & Education,109.0,2025-07-01 10:12:25
,National Projects Office,National Projects Office - PARENT - Cultural Platform,2025-01-31,2025-01-01,,0.0,,,,,0.0,006WR00000J4l3q,,,,Government & Education,109.0,2025-07-01 10:12:25
100%,"NBA Properties, Inc.",NBA - Enrolling the SLT,2019-11-01,2020-01-01,East,61800.0,NBA1901,NBA1901,,,61800.0,0063Z00000hLXOa,,,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,NBCUniversal,NBCU - CEO Leadership Agenda & 2021 MCM,2021-03-29,2021-04-01,East,83333.0,NBC2101,NBC2101,2021-04-05,,250000.0,0063Z00000o4KUM,,2021-05-14,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,NBCUniversal,NBCU - CEO Leadership Agenda & 2021 MCM,2021-03-29,2021-05-01,East,166667.0,NBC2101,NBC2101,2021-04-05,,250000.0,0063Z00000o4KUM,,2021-05-14,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,NBCUniversal,NBCU - CEO Leadership Agenda & 2021 MCM: Phase 2,2021-05-28,2021-06-01,East,69792.0,NBC2101,NBC2101,2021-06-21,,350000.0,0063Z00000oxRto,,2021-08-31,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,NBCUniversal,NBCU - CEO Leadership Agenda & 2021 MCM: Phase 2,2021-05-28,2021-07-01,East,88281.0,NBC2101,NBC2101,2021-06-21,,350000.0,0063Z00000oxRto,,2021-08-31,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,NBCUniversal,NBCU - CEO Leadership Agenda & 2021 MCM: Phase 2,2021-05-28,2021-08-01,East,121927.0,NBC2101,NBC2101,2021-06-21,,350000.0,0063Z00000oxRto,,2021-08-31,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,NBCUniversal,NBCU - CEO Leadership Agenda & 2021 MCM: Phase 2,2021-05-28,2021-09-01,East,70000.0,NBC2101,NBC2101,2021-06-21,,350000.0,0063Z00000oxRto,,2021-08-31,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,NBCUniversal,NBCU - MCM 2022 & Talent Offsite,2021-08-20,2022-01-01,US,50215.0,NBC2201,NBC2201,2022-01-18,,300000.0,0063Z00000oj2L2,,2022-04-06,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,NBCUniversal,NBCU - MCM 2022 & Talent Offsite,2021-08-20,2022-02-01,US,95407.0,NBC2201,NBC2201,2022-01-18,,300000.0,0063Z00000oj2L2,,2022-04-06,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,NBCUniversal,NBCU - MCM 2022 & Talent Offsite,2021-08-20,2022-03-01,US,138250.0,NBC2201,NBC2201,2022-01-18,,300000.0,0063Z00000oj2L2,,2022-04-06,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,NBCUniversal,NBCU - MCM 2022 & Talent Offsite,2021-08-20,2022-04-01,US,16128.0,NBC2201,NBC2201,2022-01-18,,300000.0,0063Z00000oj2L2,,2022-04-06,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
100%,NBCUniversal,NBCUniversal - Curiosity Workshop,2024-05-20,2024-06-01,US,75000.0,NBC2401,NBC2401,2024-06-03,,75000.0,006WR000003WC5z,15000,2024-06-07,,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
,NBCUniversal,NBCUniversal - PARENT - SpinCo Vision and Culture Narrative,2024-12-13,2024-12-01,,0.0,,,,,0.0,006WR00000FAwEz,,,New York,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
0%,NBCUniversal,NBCUniversal - SpinCo Vision and Culture Narrative,2024-12-13,2025-03-01,US,0.0,,,,,0.0,006WR00000FAwF0,,,New York,Media Entertainment & Gaming,109.0,2025-07-01 10:12:25
,NEOM Company,NEOM Company - PARENT - NEOM Bay Airport Experience,2025-01-22,2025-01-01,,0.0,,,,,0.0,006WR00000IJv9u,,,,Real Estate & Construction,109.0,2025-07-01 10:12:25
100%,"NetApp, Inc.",NetApp - 2024 Greatness Agenda: Feb-Mar,2022-02-04,2022-02-01,US,110294.0,NET2201,NET2201,2022-03-07,,162000.0,0063Z00000rpPYO,,2022-03-25,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,"NetApp, Inc.",NetApp - 2024 Greatness Agenda: Feb-Mar,2022-02-04,2022-03-01,US,51706.0,NET2201,NET2201,2022-03-07,,162000.0,0063Z00000rpPYO,,2022-03-25,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,"NetApp, Inc.",NetApp - 2024 Greatness Agenda: Nov-Jan,2021-10-04,2021-12-01,US,113860.0,NET2101,NET2101,2021-11-15,,380000.0,0063Z00000qXSPq,,2022-01-14,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,"NetApp, Inc.",NetApp - 2024 Greatness Agenda: Nov-Jan,2021-10-04,2021-12-01,US,186140.0,NET2101,NET2101,2021-11-15,,380000.0,0063Z00000qXSPq,,2022-01-14,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,"NetApp, Inc.",NetApp - 2024 Greatness Agenda: Nov-Jan,2021-10-04,2022-01-01,US,80000.0,NET2101,NET2101,2021-11-15,,380000.0,0063Z00000qXSPq,,2022-01-14,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,"NetApp, Inc.",NetApp - 2024 Growth Agenda: Discovery,2021-08-16,2021-09-01,West,5047.0,NET2101,NET2101,2021-08-30,,180250.0,0063Z00000oil8k,,2021-09-30,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,"NetApp, Inc.",NetApp - 2024 Growth Agenda: Discovery,2021-08-16,2021-09-01,West,175203.0,NET2101,NET2101,2021-08-30,,180250.0,0063Z00000oil8k,,2021-09-30,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,"NetApp, Inc.",NetApp - 2024 Growth Agenda: Exploring 2024 Future States,2021-08-27,2021-10-01,West,320961.0,NET2101,NET2101,2021-10-04,,473800.0,0063Z00000ojWJn,,2021-11-12,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,"NetApp, Inc.",NetApp - 2024 Growth Agenda: Exploring 2024 Future States,2021-08-27,2021-11-01,West,152839.0,NET2101,NET2101,2021-10-04,,473800.0,0063Z00000ojWJn,,2021-11-12,San Francisco,Technology,109.0,2025-07-01 10:12:25
100%,Newlab,Newlab - Launching the Executive Studio: Extension,2023-02-15,2023-02-01,US,3637.0,NLB2201,NLB2201,2023-01-30,,80000.0,0063Z00000z3RwH,,2023-03-31,,Technology,109.0,2025-07-01 10:12:25
100%,Newlab,Newlab - Launching the Executive Studio: Extension,2023-02-15,2023-02-01,US,34545.0,NLB2201,NLB2201,2023-01-30,,80000.0,0063Z00000z3RwH,,2023-03-31,,Technology,109.0,2025-07-01 10:12:25
